words,labels,entities,term_list
"[""J'"", 'ai', 'regroupé', 'les', 'exercices', 'qui', ""m'"", 'ont', 'permis', 'de', 'ressentir', 'une', 'ébauche', 'de', 'rassembler', 'et', 'que', 'vous', 'pouvez', 'consulter', 'ici', '(', 'disponible', 'à', 'partir', 'de', 'septembre', ')', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14), ('Term', 4, 4)}","['rassembler', 'exercices']"
"['Avant', ""d'"", 'espérer', 'atteindre', 'le', 'rassembler', 'il', 'faut', 'déjà', 'être', 'capable', 'de', 'perfectionner', 'au', 'maximum', 'la', 'basse-école', 'que', 'ce', 'soit', 'les', 'déplacements', 'latéraux', ',', 'les', 'transitions', 'mais', 'aussi', 'et', 'surtout', ""l'"", 'attitude', 'de', 'votre', 'cheval', 'dans', 'ces', 'exercices', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 34, 34), ('Term', 25, 25), ('Term', 5, 5), ('Term', 37, 37), ('Term', 21, 22), ('Term', 16, 16)}","['cheval', 'transitions', 'rassembler', 'exercices', 'déplacements latéraux', 'basse-école']"
"['Vous', 'devez', 'en', 'effet', 'rechercher', 'un', 'relèvement', 'de', ""l'"", 'encolure', 'pour', 'espérer', 'obtenir', 'un', 'report', 'de', 'poids', 'sur', ""l'"", 'arrière', 'main', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 19, 20), ('Term', 9, 9)}","['arrière main', 'encolure']"
"['Attention', 'à', 'ne', 'pas', 'forcer', 'ce', 'relèvement', 'sous', 'peine', 'de', 'creuser', 'le', 'dos', 'et', 'fausser', 'complètement', 'votre', 'travail', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 12, 12)}",['dos']
"[""L'"", 'abaissement', 'des', 'hanches', ""s'"", 'obtient', 'par', 'les', 'déplacements', 'latéraux', 'et', 'transitions', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 3, 3), ('Term', 8, 9)}","['transitions', 'hanches', 'déplacements latéraux']"
"['Vous', 'devez', 'ressentir', 'votre', 'cheval', 'plus', 'en', 'équilibre', 'et', ""c'"", 'est', 'à', 'partir', 'de', 'là', ',', 'avec', 'une', 'impulsion', 'supérieure', 'que', 'vous', 'aurez', 'le', 'rassembler', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 7, 7), ('Term', 4, 4), ('Term', 24, 24)}","['impulsion', 'équilibre', 'cheval', 'rassembler']"
"['LE', 'PAS', 'ALLONGÉ']","['O', 'B-Term', 'I-Term']","{('Term', 1, 2)}",['PAS ALLONGÉ']
"['Coefficient', '2', ',', 'le', 'pas', 'allongé', 'mérite', ""d'"", 'être', 'soigné']","['O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O']","{('Term', 4, 5)}",['pas allongé']
"['Dimanche', 'dernier', 'au', 'cours', 'du', 'stage', 'de', 'préparation', 'à', 'la', 'compétition', 'qui', 'se', 'déroulait', 'à', 'Pamfou', ',', ""j'"", 'ai', 'été', 'frappée', 'par', 'le', 'manque', ""d'"", 'attention', 'portée', 'à', 'remplir', 'tous', 'les', 'critères', 'requis', 'pour', 'montrer', 'un', 'bon', 'pas', 'allongé', 'auquel', 'le', 'juge', 'pourra', 'attribuer', 'la', 'note', '8', 'voire', 'plus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 41, 41), ('Term', 37, 38)}","['juge', 'pas allongé']"
"['Un', 'pas', 'clairement', 'à', '4', 'temps', 'et', 'ample', 'sont', 'des', 'pré-requis', 'pour', 'obtenir', 'une', 'note', 'suffisante', 'au', 'delà', 'de', '5', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 5), ('Term', 7, 7)}","['temps', 'ample']"
"[""L'"", 'amplitude', 'du', 'pas', 'fait', 'vraiment', 'partie', 'des', 'qualités', 'intrinsèques', 'du', 'cheval', 'et', 'elle', 'est', 'peu', 'améliorable', 'si', 'elle', 'est', 'mauvaise', 'au', 'départ', '.']","['O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3), ('Term', 1, 1), ('Term', 11, 11)}","['pas', 'amplitude', 'cheval']"
"['Mais', 'si', 'un', 'cheval', 'montre', 'effectivement', 'une', 'bonne', 'couverture', 'de', 'terrain', ',', 'que', 'faire', 'pour', 'augmenter', 'la', 'note', '?']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3)}",['cheval']
"['Comme', 'dans', 'les', 'autres', 'allures', ',', 'il', 'est', 'impératif', 'que', ""l'"", 'activité', 'des', 'postérieurs', 'soit', 'maintenue', 'au', 'pas', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 17, 17), ('Term', 11, 11), ('Term', 4, 4), ('Term', 13, 13)}","['pas', 'activité', 'allures', 'postérieurs']"
"['La', 'rapidité', 'du', 'poser', 'des', 'postérieurs', ',', 'qui', 'ne', 'devra', 'en', 'aucune', 'façon', 'entraîner', 'de', 'précipitation', 'du', 'pas', ',', 'est', 'une', 'des', 'garanties', 'de', 'la', 'bonne', 'qualité', 'du', 'pas', 'allongé', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 17, 17), ('Term', 5, 5), ('Term', 28, 29)}","['pas', 'postérieurs', 'pas allongé']"
"['Ceci', 'est', 'nécessaire', 'mais', 'pas', 'suffisant', 'pour', 'obtenir', 'la', 'note', 'optimale', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Le', 'cheval', 'doit', 'également', 'se', 'déplier', 'dans', 'son', 'encolure', 'et', 'sans', 'lui', 'en', 'donner', 'la', 'liberté', 'totale', ',', 'le', 'cavalier', 'doit', 'veiller', 'à', 'lui', 'donner', 'la', 'possibilité', 'de', ""l'"", 'étendre', 'en', 'contrôlant', 'une', 'orientation', 'relativement', 'basse', '(', '+', 'ou', '-', 'horizontale', 'en', 'fonction', 'de', 'la', 'conformation', 'du', 'cheval', ')', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 19, 19), ('Term', 47, 47), ('Term', 1, 1), ('Term', 8, 8)}","['cavalier', 'cheval', 'cheval', 'encolure']"
"['Il', 'doit', 'aussi', ""s'"", 'assurer', 'de', 'la', 'qualité', 'du', 'contact', ',', 'lequel', 'doit', 'exister', 'tout', 'en', 'restant', 'moelleux', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9)}",['contact']
"['Le', 'chanfrein', 'légèrement', 'en', 'avant', 'de', 'la', 'verticale', ',', 'le', 'cheval', 'doit', 'cependant', 'rester', 'rond', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 1, 1), ('Term', 7, 7), ('Term', 14, 14)}","['cheval', 'chanfrein', 'verticale', 'rond']"
"['Il', 'arrive', 'que', ',', 'sur', 'cette', 'diagonale', ',', 'un', 'élément', 'extérieur', 'vienne', 'distraire', 'le', 'cheval', 'qui', 'relève', 'alors', 'la', 'tête', 'pour', 'regarder', 'ce', 'qui', 'se', 'passe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 19, 19), ('Term', 14, 14)}","['diagonale', 'tête', 'cheval']"
"['Le', 'cavalier', 'doit', 'anticiper', 'au', 'maximum', 'un', 'tel', 'comportement', 'en', 'rassurant', 'son', 'partenaire', 'par', 'une', 'présence', 'plus', 'soutenue', 'de', 'ses', 'aides', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 1, 1), ('Term', 20, 20)}","['cavalier', 'aides']"
"['Enfin', ',', 'la', 'précision', 'de', 'la', 'diagonale', 'et', 'bien', 'sûr', 'la', 'rectitude', 'du', 'cheval', ',', 'dans', 'son', 'corps', 'et', 'dans', 'con', 'encolure', ',', 'seront', 'les', 'éléments', 'finaux', 'à', 'apprécier', 'pour', ""l'"", 'observation', 'du', 'mouvement', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 33, 33), ('Term', 11, 11), ('Term', 21, 21), ('Term', 13, 13)}","['diagonale', 'mouvement', 'rectitude', 'encolure', 'cheval']"
"['Un', 'cheval', 'qui', 'marche', 'bien', 'naturellement', 'est', 'un', 'atout', 'de', 'taille', '.']","['O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3), ('Term', 1, 1)}","['marche', 'cheval']"
"['Encore', 'faut-il', 'savoir', ""l'"", 'utiliser', 'pour', 'emmagasiner', 'de', 'précieux', 'points', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Car', 'ne', ""l'"", 'oublions', 'pas', ',', 'dans', 'toutes', 'les', 'reprises', 'le', 'pas', 'allongé', 'est', 'doté', ""d'"", 'un', 'coefficient', 'et', 'il', 'faut', 'à', 'tout', 'prix', 'exploiter', 'au', 'maximum', 'ce', 'capital', ',', 'véritable', 'cadeau', 'du', 'ciel', '!', '!', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 12), ('Term', 9, 9)}","['pas allongé', 'reprises']"
"['RLM', '–', 'MUSIQUE', 'ET', 'CHORÉGRAPHIE']","['B-Term', 'O', 'O', 'O', 'O']","{('Term', 0, 0)}",['RLM']
"['Musique', ',', 'chorégraphie', ',', 'degré', 'de', 'difficulté']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Une', 'reprise', 'libre', 'ne', 'porte', 'ce', 'nom', 'que', 'parce', 'que', 'la', 'succession', 'des', 'mouvements', ',', 'leur', 'agencement', ',', 'leur', 'enchaînement', 'est', 'laissé', 'à', 'la', 'discrétion', 'du', 'cavalier', '.']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 26, 26), ('Term', 13, 13), ('Term', 1, 2)}","['cavalier', 'mouvements', 'reprise libre']"
"[""C'"", 'est', 'ce', 'qui', 'sera', 'noté', 'sous', ""l'"", 'appellation', 'chorégraphie', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['La', 'série', 'de', 'mouvements', 'imposés', 'dépendra', 'du', 'niveau', 'de', 'la', 'reprise', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 3, 3)}","['reprise', 'mouvements']"
"['Jamais', 'le', 'couple', 'ne', 'doit', 'montrer', 'des', 'figures', 'dont', 'la', 'difficulté', 'excède', 'le', 'niveau', 'concerné', ':', 'par', 'exemple', 'pas', 'de', 'pirouettes', 'au', 'galop', 'au', 'niveau', 'B', 'ou', 'pas', 'de', 'piaffer', 'de', 'D', 'même', 'si', 'votre', 'cheval', 'y', 'excelle', '!', '!', '!']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 20, 22), ('Term', 29, 29), ('Term', 7, 7), ('Term', 31, 31), ('Term', 35, 35), ('Term', 24, 25)}","['couple', 'pirouettes au galop', 'piaffer', 'figures', 'D', 'cheval', 'niveau B']"
"['Par', 'contre', 'un', 'enchaînement', 'peut', 'être', 'plus', 'difficile', 'et', '(', 'ou', ')', 'plus', 'original', ""qu'"", 'un', 'autre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Le', 'choix', 'de', 'la', 'musique', 'doit', 'bien', 'sur', 'être', 'fait', 'selon', 'ses', 'goûts', 'personnels', 'mais', ""n'"", 'oubliez', 'pas', 'que', 'le', 'but', 'est', 'de', 'plaire', 'à', 'un', 'jury', 'dont', 'bien', 'sur', 'vous', 'ne', 'connaissez', 'pas', 'les', 'goûts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 26, 26)}",['jury']
"['Ceci', 'étant', 'la', 'quadrature', 'du', 'cercle', ',', 'commencez', 'par', 'sélectionner', 'des', 'musiques', 'qui', 'collent', 'à', 'votre', 'cheval', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 16, 16)}",['cheval']
"['Pas', 'de', 'musique', 'tonitruante', 'pour', 'un', 'cheval', 'léger', 'et', 'aérien', ',', 'pas', 'de', 'musique', 'légère', 'pour', 'un', 'gros', 'lourdaud', '!', '!', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 7, 7)}","['cheval', 'léger']"
"['Reprenons', 'donc', 'ces', 'trois', 'éléments', 'dans', ""l'"", 'ordre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['La', 'chorégraphie', ':', 'rien', 'de', 'plus', 'ennuyeux', 'pour', 'le', 'juge', ""qu'"", 'une', 'reprise', 'qui', 'reproduirait', 'les', 'lignes', 'des', 'reprises', 'classiques', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 18, 18), ('Term', 9, 9), ('Term', 12, 12)}","['reprises', 'juge', 'reprise']"
"['Évitez', 'donc', 'les', 'enchaînements', 'des', 'tracés', 'des', 'reprises', 'imposées', 'ou', 'tout', 'au', 'moins', 'limitez', 'les', 'au', 'maximum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7)}",['reprises']
"['À', ""l'"", 'opposé', ',', 'il', 'ne', ""s'"", 'agit', 'pas', 'non', 'plus', 'de', 'tortiller', 'au', 'maximum', 'un', 'tracé', 'sous', 'prétexte', ""d'"", 'originalité', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Vous', 'pouvez', 'bien', 'sur', 'commencer', 'par', ""l'"", 'allure', 'que', 'vous', 'souhaitez', 'ou', 'entremêler', 'les', 'allures', 'en', 'ne', 'faisant', 'pas', 'tout', 'le', 'trot', 'puis', 'tout', 'le', 'pas', 'puis', 'tout', 'le', 'galop', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 25, 25), ('Term', 7, 7), ('Term', 29, 29), ('Term', 21, 21), ('Term', 14, 14)}","['pas', 'allure', 'galop', 'trot', 'allures']"
"['Mais', 'encore', 'une', 'fois', ""n'"", 'abusez', 'pas', 'de', 'ce', 'procédé', 'et', 'ne', 'découpez', 'pas', 'exagérément', 'les', 'séquences', 'de', 'pas', 'de', 'trot', 'ou', 'de', 'galop', ':', 'cela', 'à', 'tendance', 'à', 'casser', 'le', 'rythme', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 23, 23), ('Term', 20, 20)}","['pas', 'galop', 'trot']"
"['Utilisez', 'tout', 'le', 'terrain', 'et', 'gardez', 'une', 'certaine', 'symétrie', 'sans', 'toutefois', 'faire', 'succéder', 'les', 'mouvements', 'à', 'une', 'main', 'par', 'les', 'mêmes', 'à', ""l'"", 'autre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14), ('Term', 17, 17)}","['mouvements', 'main']"
"['Il', 'faut', 'à', 'la', 'fois', 'surprendre', 'le', 'juge', 'mais', 'ne', 'pas', ""l'"", 'entraîner', 'trop', 'loin', 'dans', 'des', 'chemins', 'où', ""l'"", 'on', 'peinera', 'à', 'se', 'retrouver', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7)}",['juge']
"['Originalité', 'ne', 'signifie', 'pas', 'fouillis', '…']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Bien', 'sûr', 'on', 'ne', 'peut', 'pas', 'réinventer', 'à', ""l'"", 'infini', 'des', 'lignes', 'et', 'des', 'tracés', 'mais', 'certains', 'sont', 'plus', 'harmonieux', 'que', ""d'"", 'autres', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 19, 19)}",['harmonieux']
"['Mon', 'conseil', 'est', 'de', 'retranscrire', 'sa', 'reprise', 'sur', 'papier', 'en', 'dessinant', 'un', 'rectangle', 'et', 'en', 'l', ""'"", 'y', 'déroulant', 'au', 'crayon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 12, 12)}","['reprise', 'rectangle']"
"['Vous', 'verrez', 'si', 'tout', ""l'"", 'espace', 'est', 'à', 'peu', 'près', 'également', 'occupé', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Le', 'degré', 'de', 'difficulté', ',', 'règle', 'numéro', 'un', ':', 'se', 'connaître', 'soi', 'même', 'ainsi', 'que', 'son', 'cheval', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 16, 16)}",['cheval']
"['Ne', 'vous', 'surestimez', 'pas', 'et', 'ne', 'planifiez', 'de', 'faire', 'que', 'ce', 'dont', 'vous', 'êtes', 'capable', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Ceci', 'étant', 'dit', 'il', 'faut', 'ajouter', 'la', 'règle', 'simple', 'que', ""n'"", 'est', 'autorisé', 'que', 'ce', 'qui', 'est', 'dans', 'le', 'niveau', 'de', 'difficulté', 'des', 'reprises', 'imposées', 'correspondantes', ':', 'par', 'exemple', 'pas', 'de', 'ligne', 'de', '4', 'temps', 'en', 'B', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 34, 34), ('Term', 23, 23), ('Term', 36, 36)}","['temps', 'reprises', 'B']"
"['Les', 'difficultés', 'peuvent', 'résulter', 'soit', 'de', ""l'"", 'enchaînement', 'lui', 'même', ':', 'par', 'exemple', 'galop', 'allongé-pas', 'ou', 'de', ""l'"", 'endroit', 'où', 'est', 'placé', 'le', 'mouvement', ':', 'une', 'épaule', 'en', 'dedans', 'est', 'plus', 'difficile', 'sur', 'la', 'ligne', 'du', 'quart', 'ou', 'du', 'milieu', 'que', 'sur', 'la', 'piste', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 38, 39), ('Term', 26, 28), ('Term', 23, 23), ('Term', 34, 36), ('Term', 43, 43), ('Term', 13, 14)}","['du milieu', 'épaule en dedans', 'mouvement', 'ligne du quart', 'piste', 'galop allongé-pas']"
"['Évitez', 'les', 'reculers', 'qui', 'cassent', 'le', 'rythme', 'et', 'ne', 'répétez', 'pas', 'exagérément', 'une', 'figure', 'même', 'si', 'le', 'cheval', 'y', 'excelle', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 17, 17), ('Term', 13, 13)}","['reculers', 'cheval', 'figure']"
"['Pensez', 'à', 'montrer', 'aux', 'deux', 'mains', 'les', 'allongements', 'trot', 'et', 'galop', 'et', 'vérifiez', 'bien', 'que', 'vous', ""n'"", 'oubliez', 'aucun', 'mouvement', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 19, 19), ('Term', 5, 5), ('Term', 7, 7), ('Term', 8, 8)}","['galop', 'mouvement', 'mains', 'allongements', 'trot']"
"['Cela', 'vous', 'vaudrait', 'un', 'zéro', 'sur', 'la', 'figure', 'concernée', 'et', 'pas', 'plus', 'de', '5', 'en', 'chorégraphie', 'et', 'degré', 'de', 'difficulté', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7)}",['figure']
"['Le', 'choix', 'de', 'la', 'musique', ':', 'Non', 'seulement', 'il', 'faut', 'que', 'le', 'rythme', 'de', 'la', 'musique', 'colle', 'à', 'celui', 'de', 'chacune', 'des', 'allures', 'mais', 'il', 'faut', 'veiller', 'à', 'ce', 'que', ""l'"", 'ensemble', 'ait', 'une', 'certaine', 'unité', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 22, 22)}",['allures']
"['En', 'effet', 'des', 'genres', 'de', 'musique', 'très', 'différents', 'pour', 'chacune', 'des', 'trois', 'allures', ""s'"", 'opposeraient', 'à', 'toute', 'recherche', ""d'"", 'harmonie', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 19, 19), ('Term', 12, 12)}","['harmonie', 'allures']"
