words,labels,entities,term_list
"['One', 'disadvantage', 'of', 'pitch', 'control', 'is', 'the', 'lack', 'of', 'peak', 'power', 'control', 'during', 'turbulent', 'wind', 'conditions', '.']","['O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'I-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O']","{('Term', 3, 4), ('Term', 9, 11), ('Term', 13, 14)}","['pitch control', 'peak power control', 'turbulent wind']"
"['Some', 'HAWTs', 'have', 'fixed-pitch', 'stall-controlled', 'blades', ',', 'avoiding', 'the', 'cost', 'and', 'maintenance', 'of', 'pitch-change', 'mechanisms', 'by', 'relying', 'on', 'aerodynamic', 'stall', 'to', 'limit', 'peak', 'power', '.']","['O', 'B-Term', 'O', 'B-Term', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 22, 23), ('Term', 3, 3), ('Term', 1, 1), ('Term', 13, 14), ('Term', 4, 5), ('Term', 18, 19)}","['peak power', 'fixed-pitch', 'HAWTs', 'pitch-change mechanisms', 'stall-controlled blades', 'aerodynamic stall']"
"['Passive', 'power', 'regulation', 'is', 'achieved', 'by', 'allowing', 'the', 'airfoils', 'to', 'stall', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 1, 1), ('Term', 8, 8)}","['stall', 'power', 'airfoils']"
"['As', 'wind', 'speed', 'increases', 'stall', 'progresses', 'outboard', 'along', 'the', 'span', 'of', 'the', 'blade', 'causing', 'decreased', 'lift', 'and', 'increased', 'drag', '.']","['O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 4, 4), ('Term', 6, 6), ('Term', 15, 15), ('Term', 1, 2), ('Term', 12, 12)}","['drag', 'stall', 'outboard', 'lift', 'wind speed', 'blade']"
"['One', 'disadvantage', 'of', 'stall-controlled', 'rotors', 'is', 'that', 'they', 'must', 'withstand', 'steadily', 'increasing', 'thrust', 'loads', 'with', 'increasing', 'wind', 'speed', 'because', 'drag', 'loads', 'continue', 'to', 'increase', 'as', 'the', 'blade', 'stalls', '.']","['O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O']","{('Term', 26, 26), ('Term', 3, 4), ('Term', 27, 27), ('Term', 16, 17), ('Term', 12, 13), ('Term', 19, 20)}","['blade', 'stall-controlled rotors', 'stalls', 'wind speed', 'thrust loads', 'drag loads']"
"['Another', 'disadvantage', 'is', 'the', 'difficulty', 'of', 'predicting', 'aerodynamic', 'loads', 'in', 'deep', 'stall', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 7, 8), ('Term', 10, 11)}","['aerodynamic loads', 'deep stall']"
"['In', 'addition', 'to', 'partial-span', 'and', 'full-span', 'pitch', 'control', ',', 'several', 'types', 'of', 'aerodynamic', 'brakes', 'have', 'been', 'used', 'for', 'stall-controlled', 'rotors', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 18, 19), ('Term', 3, 3), ('Term', 5, 7), ('Term', 12, 13)}","['stall-controlled rotors', 'partial-span', 'full-span pitch control', 'aerodynamic brakes']"
"['A', 'simplified', 'form', 'of', 'aerodynamic', 'control', 'mechanism', 'is', 'a', 'tip', 'brake', 'or', 'tip', 'vane', ',', 'in', 'which', 'a', 'short', 'outboard', 'section', 'of', 'each', 'blade', 'is', 'turned', 'at', 'right', 'angles', 'to', 'the', 'direction', 'of', 'motion', ',', 'stopping', 'the', 'rotor', 'by', 'aerodynamic', 'drag', 'or', 'at', 'least', 'limiting', 'its', 'speed', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 39, 40), ('Term', 6, 6), ('Term', 19, 19), ('Term', 23, 23), ('Term', 37, 37), ('Term', 9, 10), ('Term', 12, 13), ('Term', 4, 4)}","['aerodynamic drag', 'mechanism', 'outboard', 'blade', 'rotor', 'tip brake', 'tip vane', 'aerodynamic']"
"['Pitchable', 'tips', 'and', 'pivoting', 'tip', 'vane', 'have', 'been', 'used', 'with', 'reasonable', 'success', '.']","['B-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 5), ('Term', 0, 1)}","['pivoting tip vane', 'Pitchable tips']"
"['A', 'yaw', 'drive', 'mechanism', 'is', 'also', 'required', 'so', 'that', 'the', 'nacelle', 'can', 'turn', 'to', 'keep', 'the', 'rotor', 'shaft', 'properly', 'aligned', 'with', 'the', 'wind', '.']","['O', 'BN-Term', 'I-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 22, 22), ('Term', 3, 3), ('Term', 1, 2), ('Term', 16, 17)}","['nacelle', 'wind', 'mechanism', 'yaw drive', 'rotor shaft']"
"['An', 'active', 'yaw', 'drive', '(', 'one', 'which', 'turns', 'the', 'nacelle', 'to', 'a', 'specified', 'azimuth', ')', 'contains', 'one', 'or', 'two', 'motors', '(', 'electric', 'or', 'hydraulic', ')', ',', 'each', 'of', 'which', 'drives', 'a', 'pinion', 'gear', 'against', 'a', 'bull', 'gear', 'and', 'an', 'automatic']","['O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O']","{('Term', 19, 19), ('Term', 21, 21), ('Term', 9, 9), ('Term', 13, 13), ('Term', 23, 23), ('Term', 31, 32), ('Term', 35, 36), ('Term', 1, 3)}","['motors', 'electric', 'nacelle', 'azimuth', 'hydraulic', 'pinion gear', 'bull gear', 'active yaw drive']"
['21'],['O'],set(),[]
"['yaw', 'control', 'system', 'with', 'its', 'wind', 'direction', 'sensor', 'mounted', 'on', 'the', 'nacelle', '.']","['B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 0, 0), ('Term', 5, 7)}","['nacelle', 'yaw', 'wind direction sensor']"
['A'],['O'],set(),[]
"['passive', 'yaw', 'drive', 'permits', 'wind', 'forces', 'to', 'orient', 'the', 'nacelle', '.']","['B-Term', 'IN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 9, 9), ('Term', 0, 2), ('Term', 4, 5)}","['nacelle', 'passive yaw drive', 'wind forces']"
"['2.5', 'PERFORMANCE', 'PARAMETERS', 'OF', 'HAWTS']","['O', 'O', 'O', 'O', 'B-Term']","{('Term', 4, 4)}",['HAWTS']
"['The', 'power', 'performance', 'parameters', 'of', 'a', 'HAWT', 'can', 'be', 'expressed', 'in', 'dimensionless', 'form', ',', 'in', 'which', 'the', 'power', 'coefficients', ',', 'C', 'p', 'and', 'the', 'tip-speed', 'ratio', ',', 'λ', 'are', 'used', '.']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 17, 18), ('Term', 6, 6), ('Term', 24, 25), ('Term', 1, 2)}","['power coefficients', 'HAWT', 'tip-speed ratio', 'power performance']"
"['These', 'are', 'given', 'in', 'equation', '2.5.1', 'and', '2.5.2', 'respectively', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Cp', '=']","['B-Term', 'O']","{('Term', 0, 0)}",['Cp']
"['P', '3', '1', '/', '2', 'ρU', '∞π', 'R', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '2.5.1', ')']","['O', 'O', 'O']",set(),[]
"['λ', '=']","['O', 'O']",set(),[]
"['ΩR', 'U∞']","['O', 'O']",set(),[]
"['(', '2.5.2', ')']","['O', 'O', 'O']",set(),[]
"['Note', 'that', 'in', 'equation', '2.5.2', ',', 'tip-speed', 'ratio', 'is', 'defined', 'for', 'a', 'fixed', 'wind', 'speed', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 6, 7), ('Term', 13, 14)}","['tip-speed ratio', 'wind speed']"
"['A', 'sample', 'C', 'p', '&', 'λ', 'curve', 'is', 'given', 'in', 'Figure', '2.6', 'for', 'a', 'typical', 'HAWT', 'operating', 'at', 'fixed', 'pitch', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 18, 19), ('Term', 15, 15)}","['fixed pitch', 'HAWT']"
"['Figure', '2.6', 'Typical', 'plot', 'of', 'rotor', 'power', 'coefficient', 'vs.', 'tip-speed', 'ratio', 'for', 'HAWT', 'with', 'a', 'fixed', 'blade', 'pitch', 'angle']","['O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term']","{('Term', 15, 18), ('Term', 12, 12), ('Term', 5, 7), ('Term', 9, 10)}","['fixed blade pitch angle', 'HAWT', 'rotor power coefficient', 'tip-speed ratio']"
['22'],['O'],set(),[]
"['To', 'give', 'a', 'few', 'comments', 'on', 'the', 'operating', 'points', 'A', ',', 'B', ',', 'C', 'and', 'D', 'shown', 'in', 'Figure', '2.6', 'will', 'help', 'reading', 'such', 'C', 'p', '&', 'λ', 'curves', 'of', 'HAWTs', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 30, 30)}",['HAWTs']
"['The', 'left-hand', 'side', 'of', 'Figure', '2.6', 'following', 'the', 'path', 'ABC', 'is', 'controlled', 'by', 'blade', 'stall', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 13, 14)}",['blade stall']
"['Local', 'angles', 'of', 'attack', '(', 'angles', 'between', 'the', 'relative', 'wind', 'angle', 'and', 'the', 'blade', 'chordline', ')', 'are', 'relatively', 'large', 'as', 'point', 'A', 'is', 'approached', '.']","['O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 8, 10), ('Term', 1, 3), ('Term', 13, 14)}","['relative wind angle', 'angles of attack', 'blade chordline']"
"['The', 'right-hand', 'side', 'of', 'the', 'same', 'figure', 'following', 'the', 'path', 'CD', 'is', 'controlled', 'by', 'drag', ',', 'particularly', ""'"", 'skin', 'friction', ""'"", 'because', 'the', 'angles', 'of', 'attack', 'are', 'small', 'as', 'point', 'D', 'is', 'approached', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14), ('Term', 18, 19), ('Term', 23, 25)}","['drag', 'skin friction', 'angles of attack']"
"['At', 'fixed', 'pitch', 'maximum', 'power', 'occurs', 'in', 'the', 'stall', 'region', 'when', 'the', 'lift', 'coefficient', 'is', 'near', 'its', 'peak', 'value', 'over', 'much', 'of', 'the', 'blade', '.']","['O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 4, 4), ('Term', 23, 23), ('Term', 1, 2), ('Term', 12, 13), ('Term', 8, 8)}","['power', 'blade', 'fixed pitch', 'lift coefficient', 'stall']"
"['Apart', 'from', 'the', 'power', 'coefficient', ',', 'the', 'thrust', 'coefficient', ',', 'which', 'will', 'be', 'used', 'as', 'well', 'in', 'the', 'subsequent', 'chapters', 'for', 'characterizing', 'the', 'different', 'flow', 'states', 'of', 'a', 'rotor', 'is', 'defined', 'as', ';']","['O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 3, 4), ('Term', 7, 8), ('Term', 28, 28), ('Term', 24, 25)}","['power coefficient', 'thrust coefficient', 'rotor', 'flow states']"
"['CT', '=']","['O', 'O']",set(),[]
"['T', '2', '1', '/', '2', 'ρU', '∞π', 'R', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '2.5.3', ')']","['O', 'O', 'O']",set(),[]
"['2.6', 'CLASSIFICATION', 'OF', 'HAWTS']","['O', 'O', 'O', 'B-Term']","{('Term', 3, 3)}",['HAWTS']
"['Because', 'the', 'interconnection', 'of', 'wind', 'turbines', 'to', 'utilities', 'becomes', 'their', 'principal', 'application', ',', 'the', 'average', 'size', 'of', 'HAWTs', 'has', 'grown', '.']","['O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 17, 17), ('Term', 4, 5)}","['HAWTs', 'wind turbines']"
"['The', 'question', 'of', ""'"", 'size']","['O', 'O', 'O', 'O', 'O']",set(),[]
"['classification', ""'"", 'has', 'been', 'raised', ',', 'as', 'well', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['HAWTs', 'are', 'classified', 'as', 'shown', 'in']","['B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 0, 0)}",['HAWTs']
"['Table', '2.1', 'according', 'to', 'their', 'diameters', 'and', '/', 'or', 'their', 'rated', 'powers', '[', '1', ']', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 11, 11)}",['powers']
"['Table', '2.1', 'Scale', 'classification', 'of', 'wind', 'turbines', '[', '1', ']']","['O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O']","{('Term', 5, 6)}",['wind turbines']
"['Scale', 'Small', 'Medium', 'Large']","['O', 'O', 'O', 'O']",set(),[]
"['Rotor', 'Diameter', 'Less', 'than', '12', 'm', '12', 'm', 'to', '45', 'm', '46', 'm', 'and', 'larger']","['B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 0, 1)}",['Rotor Diameter']
"['Power', 'Rating', 'Less', 'than', '40kW', '40kW', 'to', '999kW', '1.0', 'MW', 'and', 'larger']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 9, 9), ('Term', 0, 0)}","['MW', 'Power']"
['23'],['O'],set(),[]
"['In', 'Figure', '2.7', 'scales', 'of', 'HAWTs', 'are', 'given', 'for', 'the', 'prescribed', 'rated', 'capacity', 'to', 'provide', 'better', 'understanding', 'the', 'relation', 'between', 'the', 'rated', 'capacity', 'of', 'a', 'HAWT', 'with', 'its', 'rotor', 'diameter', 'and', 'tower', 'height', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O']","{('Term', 5, 5), ('Term', 25, 25), ('Term', 31, 31), ('Term', 21, 22), ('Term', 28, 29), ('Term', 11, 12)}","['HAWTs', 'HAWT', 'tower', 'rated capacity', 'rotor diameter', 'rated capacity']"
"['Figure', '2.7', 'Representative', 'size', ',', 'height', 'and', 'diameter', 'of', 'HAWTs', '[', '2', ']']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 9, 9)}",['HAWTs']
"['2.7', 'CRITERIA', 'IN', 'HAWT', 'DESIGN']","['O', 'O', 'O', 'B-Term', 'O']","{('Term', 3, 3)}",['HAWT']
"['Before', 'ending', 'this', 'chapter', ',', 'a', 'few', 'words', 'to', 'be', 'mentioned', 'in', 'ref', '[', '8', ']', 'about', 'the', 'criteria', 'in', 'HAWT', 'design', 'and', 'construction', 'include', ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 20, 20)}",['HAWT']
"['•', 'Number', 'of', 'turbine', 'blades', '•', 'Rotor', 'orientation', ';', 'downwind', 'or', 'upwind', 'rotor', '•', 'Turbine', 'torque', 'regulation', '•', 'Turbine', 'speed', ';', 'fixed', 'or', 'variable', 'rotor', 'speed', '•', 'Blade', 'material', ',', 'construction', 'method', 'and', 'profile', '(', 'airfoil', 'section', ')']","['O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 3, 4), ('Term', 6, 7), ('Term', 18, 18), ('Term', 9, 9), ('Term', 15, 15), ('Term', 27, 27), ('Term', 35, 35), ('Term', 24, 25), ('Term', 14, 14), ('Term', 11, 12)}","['turbine blades', 'Rotor orientation', 'Turbine', 'downwind', 'torque', 'Blade', 'airfoil', 'rotor speed', 'Turbine', 'upwind rotor']"
['24'],['O'],set(),[]
"['•', 'Hub', 'design', ';', 'rigid', ',', 'teetering', 'or', 'hinged', '•', 'Power', 'control', 'via', 'aerodynamic', 'control', '(', 'stall', 'control', ')', 'or', 'variable', 'pitch']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 6, 6), ('Term', 1, 1), ('Term', 13, 13), ('Term', 21, 21), ('Term', 10, 11), ('Term', 16, 16)}","['teetering', 'Hub', 'aerodynamic', 'pitch', 'Power control', 'stall']"
"['blades', '(', 'pitch', 'control', ')']","['B-Term', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 2, 3), ('Term', 0, 0)}","['pitch control', 'blades']"
"['•', 'Orientation', 'by', 'self', 'aligning', 'action', '(', 'free', 'yaw', ')', 'or', 'direct', 'control', '(', 'active', 'yaw', ')', '•', 'Types', 'of', 'mechanical', 'transmission', 'and', 'generator', ';', 'synchronous', 'or', 'induction']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term']","{('Term', 7, 8), ('Term', 23, 23), ('Term', 25, 25), ('Term', 27, 27), ('Term', 14, 15), ('Term', 20, 21)}","['free yaw', 'generator', 'synchronous', 'induction', 'active yaw', 'mechanical transmission']"
"['generator', ';', 'gearbox', 'or', 'direct', 'drive', 'transmission']","['B-Term', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'IN-Term']","{('Term', 2, 2), ('Term', 4, 6), ('Term', 0, 0)}","['gearbox', 'direct drive transmission', 'generator']"
"['•', 'Type', 'of', 'tower', ';', 'steel', 'or', 'reinforced', '-', 'concrete', 'shell', 'or', 'steel', 'truss', 'with', 'tension']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term']","{('Term', 10, 10), ('Term', 3, 3), ('Term', 15, 15), ('Term', 13, 13)}","['shell', 'tower', 'tension', 'truss']"
['cables'],['B-Term'],"{('Term', 0, 0)}",['cables']
['25'],['O'],set(),[]
"['CHAPTER', '3']","['O', 'O']",set(),[]
"['AERODYNAMICS', 'OF', 'HAWTs', '1.2', 'INTRODUCTION']","['B-Term', 'O', 'B-Term', 'O', 'O']","{('Term', 2, 2), ('Term', 0, 0)}","['HAWTs', 'AERODYNAMICS']"
"['Wind', 'turbine', 'power', 'production', 'depends', 'on', 'the', 'interaction', 'between', 'the', 'rotor', 'and', 'the', 'wind', '.']","['B-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 13, 13), ('Term', 0, 3)}","['rotor', 'wind', 'Wind turbine power production']"
"['The', 'wind', 'may', 'be', 'considered', 'to', 'be', 'a', 'combination', 'of', 'the', 'mean', 'wind', 'and', 'turbulent', 'fluctuations', 'about', 'that', 'mean', 'flow', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 19, 19), ('Term', 14, 14), ('Term', 1, 1), ('Term', 12, 12)}","['flow', 'turbulent', 'wind', 'wind']"
"['Experience', 'has', 'shown', 'that', 'the', 'major', 'aspects', 'of', 'wind', 'turbine', 'performance', '(', 'mean', 'power', 'output', 'and', 'mean', 'loads', ')', 'are', 'determined', 'by', 'the', 'aerodynamic', 'forces', 'generated', 'by', 'the', 'mean', 'wind', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 23, 24), ('Term', 17, 17), ('Term', 29, 29), ('Term', 13, 14), ('Term', 8, 9)}","['aerodynamic forces', 'loads', 'wind', 'power output', 'wind turbine']"
"['Periodic', 'aerodynamic', 'forces', 'caused', 'by', 'wind', 'shear', ',', 'off-axis', 'winds', ',', 'rotor', 'rotation', ',', 'randomly', 'fluctuating', 'forces', 'induced', 'by', 'turbulence', 'and', 'dynamic', 'effects', 'are', 'the', 'source', 'of', 'fatigue', 'loads', 'and', 'are', 'a', 'factor', 'in', 'the', 'peak', 'loads', 'experience', 'by', 'a', 'wind', 'turbine', '.']","['O', 'BN-Term', 'IN-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 27, 28), ('Term', 19, 19), ('Term', 21, 21), ('Term', 8, 9), ('Term', 5, 6), ('Term', 1, 2), ('Term', 40, 41), ('Term', 11, 12), ('Term', 36, 36)}","['fatigue loads', 'turbulence', 'dynamic', 'off-axis winds', 'wind shear', 'aerodynamic forces', 'wind turbine', 'rotor rotation', 'loads']"
"['These', 'are', ',', 'of', 'course', ',', 'important', ',', 'but', 'can', 'only', 'be', 'understood', 'once', 'the', 'aerodynamics', 'of', 'steady', 'state', 'operation', 'has', 'been', 'understood', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 15, 15), ('Term', 17, 18)}","['aerodynamics', 'steady state']"
"['Accordingly', 'this', 'chapter', 'focuses', 'primarily', 'on', 'steady', 'state', 'aerodynamics', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'B-Term', 'O']","{('Term', 6, 7), ('Term', 8, 8)}","['steady state', 'aerodynamics']"
"['The', 'chapter', 'starts', 'with', 'the', 'analysis', 'of', 'an', 'idealized', 'wind', 'turbine', 'rotor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 9, 11)}",['wind turbine rotor']
"['The', 'discussion', 'introduces', 'important', 'concepts', 'and', 'illustrates', 'the', 'general', 'behavior', 'of', 'wind', 'turbine', 'rotors', 'and', 'the', 'airflow', 'around', 'wind', 'turbine', 'rotors', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 11, 13), ('Term', 18, 20), ('Term', 16, 16)}","['wind turbine rotors', 'wind turbine rotors', 'airflow']"
"['The', 'analysis', 'is', 'also', 'used', 'to', 'determine', 'theoretical', 'performance', 'limits', 'for', 'wind', 'turbines', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 11, 12)}",['wind turbines']
